ArXiV id,Result,Where
2104.13729,Found,"Repo: github - ('SangeethNila', 'casestudy_ISO26262_extension_connected_driving')"
2106.15611,Not found,
2105.03317,Not found,
2103.06915,Not found,
2108.06259,Not found,
2103.10675,Not found,
2103.06431,Not found,
2102.01490,Not found,
2108.07052,Not found,
2106.03018,Not found,
2108.12075,Not found,
2112.06233,Not found,
2103.04146,Not found,
2112.02963,Not found,
2107.02692,Found,"Repo: github - ('arminmoin', 'ML-Quadrat')"
2112.01590,Not found,
2112.05567,Not found,
2111.05999,Not found,
2103.12298,Not found,
2103.15202,Not found,
2110.12229,Not found,
2108.04576,Not found,
2106.13460,Not found,
2112.01821,Not found,
2109.03550,Not found,
2109.06045,Found,Repo: zenodo-doi - https://doi.org/10.5281/zenodo.5524414
2102.11482,Not found,
2109.08931,Not found,
2104.13713,Not found,
2103.07224,Not found,
2103.12447,Not found,
2112.10470,Not found,
2112.06610,Not found,
2103.12670,Found,"Repo: github - ('bhpachulski', 'ICPC-RENE-Paper')"
2111.03753,Not found,
2111.12111,Not found,
2107.08824,Not found,
2109.07923,Not found,
2107.08148,Not found,
2103.04656,Not found,
2110.09615,Not found,
2101.05877,Found,Repo: zenodo-doi - https://doi.org/10.5281/zenodo.4456041
2103.05442,Not found,
2102.03997,Not found,
2103.11481,Not found,
2106.08704,Found,"Repo: github - ('UH-SERG', 'CI-Memorization')"
2103.05425,Not found,
2105.14226,Not found,
2108.13796,Not found,
2112.15147,Not found,
2111.13323,Not found,
2112.01184,Not found,
2107.10168,Not found,
2112.14186,Not found,
2109.06655,Not found,
2112.12653,Found,"Repo: github - ('JohnnyPeng18', 'APIBench')"
2103.15986,Not found,
2110.12489,Found,"Repo: github - ('sgholamian', 'comprehensive-software-logging-survey')"
2103.09620,Found,Repo: zenodo-doi - https://doi.org/10.5281/zenodo.4428340
2107.02689,Not found,
2108.04105,Found,"Repo: github - ('mlatcl', 'fbp-vs-soa')"
2107.05829,Not found,
2108.00832,Not found,
2103.01845,Not found,
2101.00346,Not found,
2109.02806,Not found,
2105.02162,Not found,
2109.02245,Not found,
2108.02044,Not found,
2104.05602,Not found,
2110.05875,Not found,
2106.11904,Not found,
2109.09331,Not found,
2105.08789,Not found,
2108.12771,Not found,
2107.00212,Not found,
2102.11540,Not found,
2110.01328,Not found,
2102.05500,Not found,
2103.08069,Not found,
2108.05846,Not found,
2101.05111,Not found,
2111.08312,Not found,
2101.05362,Not found,
2102.10431,Not found,
2106.08403,Not found,
2108.09245,Not found,
2107.02782,Not found,
2106.11140,Not found,
2102.06460,Not found,
2104.00983,Not found,
2103.10847,Not found,
2104.10865,Not found,
2107.06997,Not found,
2103.05055,Not found,
2106.09844,Not found,
2102.05612,Not found,
2110.09221,Not found,
2101.10585,Not found,
2103.08266,Not found,
2110.00761,Not found,
2103.07845,Found,"Repo: github - ('XMUDM', 'BASTS')"
2103.13315,Not found,
2109.13635,Not found,
2102.07498,Not found,
2103.00141,Not found,
2103.09499,Not found,
2108.03162,Not found,
2110.10718,Not found,
2105.13024,Not found,
2102.12981,Not found,
2103.04448,Not found,
2108.07509,Not found,
2101.02518,Not found,
2101.04977,Not found,
2103.03956,Found,"Repo: github - ('BYU-SE', 'quartermaster')"
2103.11316,Found,"Repo: github - ('lhmtriet', 'MSR2019')"
2110.10450,Not found,
2101.12703,Not found,
2106.11610,Not found,
2107.11421,Not found,
2104.11767,Not found,
2108.04656,Not found,
2109.08635,Not found,
2109.01574,Not found,
2101.12676,Not found,
2107.14093,Not found,
2108.12411,Not found,
2109.03993,Not found,
2103.11429,Not found,
2106.04826,Not found,
2106.15339,Not found,
2105.07527,Not found,
2107.12045,Found,"Repo: github - ('FlowSs', 'How-to-Certify-Machine-Learning-BasedSafety-critical-Systems-A-Systematic-Literature-Review')"
2103.09074,Not found,
2112.10915,Not found,
2110.01904,Not found,
2103.05160,Not found,
2109.13768,Not found,
2108.11781,Found,"Repo: github - ('bhpachulski', 'SAST21-Paper')"
2105.14874,Not found,
2109.07173,Not found,
2112.01956,Not found,
2101.02817,Not found,
2107.02096,Not found,
2103.08815,Not found,
2103.13426,Not found,
2104.07441,Not found,
2106.01399,Not found,
2102.09605,Not found,
2104.01146,Not found,
2108.07401,Not found,
2109.13634,Not found,
2112.13314,Not found,
2101.00958,Not found,
2103.03376,Not found,
2112.04128,Found,"Repo: github - ('sidongfeng', 'gifdroid')"
2108.05989,Not found,
2108.02589,Not found,
2102.05949,Found,"Repo: github - ('AIG-ist-tugraz', 'DirectDebug')"
2108.11053,Not found,
2108.12922,Not found,
2108.05085,Not found,
2108.11590,Found,"Repo: github - ('wasiahmad', 'AVATAR')"
2103.06656,Not found,
2102.05201,Not found,
2102.01859,Not found,
2108.06363,Not found,
2101.05961,Not found,
2103.13165,Not found,
2112.07279,Not found,
2107.02202,Not found,
2105.04150,Not found,
2104.12064,Not found,
2101.09978,Not found,
2104.14056,Not found,
2104.07324,Not found,
2110.04353,Not found,
2103.14100,Not found,
2110.15447,Not found,
2103.09856,Not found,
2104.03712,Not found,
2103.01837,Not found,
2112.00858,Not found,
2107.10544,Not found,
2107.09698,Not found,
2106.01115,Not found,
2111.04837,Not found,
2112.02240,Not found,
2103.11486,Not found,
2112.07303,Not found,
2107.03644,Found,"Repo: github - ('NTDXYG', 'ComFormer')"
2102.12877,Not found,
2103.11739,Not found,
2103.05758,Not found,
2102.05608,Not found,
2104.14296,Not found,
2103.08648,Not found,
2108.12773,Not found,
2106.07287,Not found,
2105.07771,Not found,
2107.07255,Not found,
2103.02372,Not found,
2112.06186,Found,"Repo: github - ('sola-st', 'Nalin')"
2108.03012,Not found,
2105.04986,Not found,
2109.02682,Not found,
2102.07020,Not found,
2101.12087,Not found,
2112.11508,Not found,
2103.09363,Not found,
2105.12654,Not found,
2110.08512,Found,"Repo: github - ('fla-sil', 'PyTorrent')"
2108.06262,Not found,
2103.01341,Not found,
2108.08196,Not found,
2103.11626,Not found,
2108.02961,Not found,
2105.04974,Not found,
2107.05112,Not found,
2107.01596,Not found,
2107.07217,Not found,
2112.07143,Not found,
2110.13039,Not found,
2110.08993,Not found,
2103.00170,Not found,
2109.15284,Not found,
2110.09277,Not found,
2103.08763,Not found,
2108.04652,Not found,
2101.00836,Not found,
2104.06220,Not found,
2105.05490,Not found,
2103.09172,Not found,
2111.05534,Not found,
2107.12772,Not found,
2106.06086,Not found,
2102.06355,Not found,
2106.04985,Not found,
2109.00659,Not found,
2103.11599,Found,"Repo: github - ('aakashba', 'projcon')"
2108.12489,Not found,
2108.04981,Not found,
2101.01139,Found,"Repo: github - ('sarahaguasvivas', 'nlsoft')"
2103.08261,Found,"Repo: github - ('se2p', 'scratch-anomalies')"
2101.05102,Found,"Repo: github - ('profuzzbench', 'profuzzbench')"
2108.11903,Not found,
2109.10073,Not found,
2107.13902,Not found,
2102.09098,Not found,
2112.07588,Not found,
2103.11879,Not found,
2105.15139,Not found,
2108.13861,Not found,
2108.00927,Not found,
2102.02966,Not found,
2110.05035,Not found,
2108.11031,Not found,
2107.12425,Not found,
2105.01952,Not found,
2103.11118,Not found,
2109.11277,Found,"Repo: github - ('uds-se', 'FormatFuzzer')"
2108.02702,Not found,
2106.14316,Not found,
2109.01254,Not found,
2112.01082,Not found,
2102.06292,Not found,
2104.08130,Not found,
2105.11082,Found,"Repo: github - ('snaraya7', 'early-bird')"
2103.00804,Not found,
2107.00530,Not found,
2105.00500,Not found,
2102.13569,Not found,
2110.01974,Not found,
2104.00196,Not found,
2110.02214,Not found,
2103.09113,Not found,
2104.10360,Not found,
2103.10167,Not found,
2111.03382,Not found,
2109.09694,Not found,
2108.02963,Not found,
2103.06091,Not found,
2103.04251,Not found,
2103.16968,Not found,
2103.14860,Not found,
2112.08010,Not found,
2110.02707,Not found,
2107.13708,Not found,
2112.06883,Not found,
2108.00889,Not found,
2109.05843,Not found,
2107.04164,Not found,
2108.06376,Not found,
2108.13064,Found,Repo: zenodo-doi - https://doi.org/10.5281/zenodo.5908381
2105.01374,Not found,
2110.13283,Not found,
2112.02807,Not found,
2105.04397,Not found,
2107.05679,Not found,
2103.11386,Not found,
2111.07002,Not found,
2103.00587,Found,"Repo: github - ('vitsalis', 'pycg')"
2103.12304,Not found,
2109.12209,Not found,
2104.08310,Not found,
2101.09422,Not found,
2101.09563,Not found,
2102.06251,Not found,
2112.13497,Not found,
2110.09755,Not found,
2109.11950,Not found,
2104.14671,Not found,
2103.13375,Found,"Repo: github - ('sap', 'project-kb')"
2103.02825,Not found,
2103.05520,Not found,
2111.01097,Found,"Repo: github - ('mdrafiqulrabin', 'Code2Snapshot')"
2108.12469,Not found,
2107.00992,Found,"Repo: github - ('jianguda', 'mrncs')"
2108.13294,Not found,
2108.02076,Not found,
2112.15230,Found,"Repo: github - ('tsantalis', 'RefactoringMiner')"
2102.10877,Not found,
2103.14177,Not found,
2108.05890,Not found,
2111.03196,Not found,
2108.11220,Not found,
2108.07075,Not found,
2108.03087,Not found,
2102.04625,Not found,
2105.06449,Not found,
2111.08205,Not found,
2108.05341,Not found,
2109.09525,Not found,
2103.06935,Not found,
2108.10994,Not found,
2109.09262,Not found,
2110.12587,Not found,
2103.11377,Not found,
2112.08265,Not found,
2110.13601,Not found,
2102.01468,Not found,
2102.03341,Not found,
2107.05396,Not found,
2106.12166,Not found,
2101.06138,Not found,
2106.04687,Not found,
2102.06662,Not found,
2108.03384,Not found,
2112.10441,Not found,
2101.03008,Not found,
2106.12553,Not found,
2103.05088,Not found,
2102.09747,Not found,
2109.04909,Not found,
2106.00247,Not found,
2110.11155,Not found,
2108.01585,Not found,
2101.08508,Not found,
2109.01192,Not found,
2112.10938,Not found,
2105.11933,Not found,
2111.07739,Not found,
2108.10766,Not found,
2103.08942,Not found,
2104.12732,Not found,
2111.01631,Not found,
2106.11210,Not found,
2107.05413,Not found,
2108.13700,Not found,
2103.11610,Not found,
2105.05981,Not found,
2103.10548,Not found,
2102.05400,Not found,
2110.08362,Not found,
2107.09512,Not found,
2109.02803,Not found,
2106.01367,Not found,
2107.05823,Not found,
2102.07420,Not found,
2110.06529,Not found,
2108.13169,Not found,
2102.07508,Not found,
2109.02304,Not found,
2112.15404,Not found,
2102.05230,Not found,
2107.13404,Found,"Repo: github - ('unibw-patch', 'xfl')"
2102.10430,Not found,
2101.02768,Not found,
2104.04281,Not found,
2101.07217,Not found,
2104.01055,Not found,
2103.12653,Not found,
2103.10126,Not found,
2101.01528,Not found,
2101.04401,Found,"Repo: github - ('Jinxhy', 'AppAIsecurity')"
2105.00928,Not found,
2109.00084,Not found,
2102.10475,Not found,
2106.10507,Found,"Repo: github - ('GLIB-game', 'GLIB')"
2108.08395,Not found,
2103.09190,Not found,
2112.12049,Not found,
2107.03876,Found,"Repo: github - ('lgbanuelos', 'bsgen')"
2112.12398,Not found,
2112.11858,Not found,
2105.02540,Not found,
2103.10703,Not found,
2109.01943,Not found,
2105.03144,Not found,
2102.06588,Not found,
2108.05316,Not found,
2107.06009,Not found,
2109.13168,Not found,
2102.12376,Found,"Repo: github - ('CelloCorgi', 'ICSE_fNIRS2021')"
2109.08780,Not found,
2104.03518,Not found,
2102.11378,Not found,
2108.13059,Not found,
2110.02870,Not found,
2109.11816,Not found,
2109.10156,Not found,
2112.15277,Not found,
2108.09905,Not found,
2103.11779,Found,"Repo: github - ('mehdigolzadeh', 'BoDeGiC')"
2103.07085,Not found,
2107.04521,Not found,
2111.02038,Not found,
2103.10194,Not found,
2111.05391,Not found,
2109.09343,Not found,
2101.04470,Not found,
2111.06301,Not found,
2102.09764,Not found,
2112.14773,Not found,
2105.09938,Found,"Repo: github - ('hendrycks', 'apps')"
2110.07733,Not found,
2110.01962,Not found,
2103.08675,Not found,
2109.11921,Not found,
2108.12078,Not found,
2107.02221,Not found,
2111.03922,Not found,
2107.05493,Not found,
2108.12179,Not found,
2102.04664,Found,"Repo: github - ('microsoft', 'CodeXGLUE')"
2107.08262,Not found,
2105.14136,Not found,
2112.14508,Not found,
2106.01154,Not found,
2105.13961,Not found,
2106.12631,Not found,
2111.11904,Not found,
2104.14208,Not found,
2103.07012,Not found,
2108.04659,Not found,
2101.08626,Not found,
2111.12513,Found,"Repo: github - ('SpoonLabs', 'flacoco')"
2106.10158,Not found,
2103.08480,Not found,
2103.15180,Not found,
2102.09063,Not found,
2109.11999,Not found,
2108.13322,Not found,
2111.08684,Not found,
2109.11089,Not found,
2101.04948,Not found,
2108.08125,Found,"Repo: github - ('Jacarte', 'MEWE')"
2104.03820,Not found,
2101.02085,Not found,
2103.12687,Not found,
2101.05734,Not found,
2110.07554,Not found,
2103.14235,Not found,
2106.02887,Not found,
2107.13491,Not found,
2103.11563,Found,"Repo: github - ('salab', 'RefactorHub')"
2105.05589,Found,"Repo: github - ('iv4xr-project', 'jocc')"
2102.07574,Not found,
2103.09423,Not found,
2105.13428,Not found,
2110.01927,Found,"Repo: github - ('ilwoof', 'LogDP')"
2109.07055,Not found,
2109.13546,Not found,
2104.05861,Not found,
2111.04259,Not found,
2102.13602,Not found,
2110.13374,Not found,
2101.06896,Not found,
2109.08584,Found,"Repo: github - ('Toloka', 'crowd-kit')"
2104.03648,Not found,
2101.05962,Not found,
2112.01315,Not found,
2104.02612,Not found,
2108.08802,Not found,
2104.08017,Not found,
2103.00097,Not found,
1611.10097,Not found,
1609.08531,Not found,
1607.00905,Found,"Repo: github - ('lfd', 'PaStA')"
1601.01556,Not found,
1604.01184,Not found,
1608.08933,Not found,
1612.05675,Not found,
1602.01718,Not found,
1601.01747,Not found,
1612.05030,Not found,
1611.10024,Not found,
1608.03828,Not found,
1611.10187,Not found,
1608.08754,Not found,
1602.02004,Not found,
1608.07881,Not found,
1605.06928,Not found,
1604.06781,Not found,
1604.00349,Not found,
1611.08004,Not found,
1603.04287,Not found,
1603.02130,Not found,
1611.08830,Not found,
1608.07882,Not found,
1605.04303,Not found,
1605.02265,Not found,
1610.09405,Found,"Repo: github - ('jingpu', 'Halide-HLS')"
1606.01881,Not found,
1601.02131,Not found,
1602.01172,Not found,
1601.06945,Found,"Repo: github - ('ulyantsev', 'EFSM-tools')"
1612.01637,Not found,
1607.04549,Not found,
1608.06865,Not found,
1610.09635,Not found,
1610.05711,Not found,
1608.04967,Not found,
1609.06848,Not found,
1606.05473,Not found,
1608.03127,Not found,
1605.06245,Not found,
1606.01593,Not found,
1601.07157,Not found,
1608.07754,Not found,
1605.05850,Not found,
1611.10023,Not found,
1611.04976,Not found,
1605.01153,Not found,
1609.07108,Not found,
1605.08278,Not found,
1608.08100,Not found,
1612.00330,Not found,
1608.03324,Not found,
1605.06670,Not found,
1609.02613,Not found,
1608.03624,Not found,
1603.03599,Not found,
1603.00636,Not found,
1611.07549,Not found,
1608.05248,Not found,
1604.07201,Not found,
1612.04164,Not found,
1602.02296,Not found,
1608.00092,Not found,
1605.08535,Not found,
1606.00521,Not found,
1612.04598,Not found,
1609.05936,Not found,
1604.07642,Not found,
1604.03184,Not found,
1607.06658,Not found,
1608.07745,Not found,
1608.04885,Not found,
1608.04030,Not found,
1610.08201,Not found,
1609.05830,Not found,
1604.00347,Not found,
1611.08307,Found,"Repo: github - ('uclmr', 'pycodesuggest')"
1611.08547,Not found,
1605.02661,Not found,
1610.06371,Found,"Repo: github - ('wang-jingyi', 'Ziqian')"
1608.06144,Not found,
1602.06599,Not found,
1608.08584,Not found,
1607.02453,Not found,
1601.02351,Not found,
1611.10288,Not found,
1601.01796,Not found,
1611.08847,Not found,
1608.02917,Not found,
1605.04464,Not found,
1606.09035,Not found,
1611.02823,Not found,
1611.07163,Not found,
1606.01077,Not found,
1606.02021,Not found,
1611.04838,Not found,
1605.03783,Not found,
1610.05867,Not found,
1605.06668,Not found,
1606.02025,Not found,
1607.04460,Not found,
1611.07560,Not found,
1608.08799,Not found,
1609.06382,Not found,
1609.08734,Not found,
1606.04287,Not found,
1612.04590,Not found,
1607.08273,Not found,
1607.05512,Not found,
1611.02923,Not found,
1603.08636,Not found,
1607.06688,Not found,
1611.09116,Not found,
1605.06289,Not found,
1611.02717,Not found,
1605.06669,Not found,
1611.00323,Not found,
1602.01226,Not found,
1611.05083,Not found,
1606.02020,Not found,
1605.08159,Not found,
1606.00503,Not found,
1608.08176,Not found,
1603.00293,Not found,
1611.01286,Not found,
1612.03224,Not found,
1601.05837,Not found,
1610.09543,Not found,
1606.05943,Not found,
1608.05926,Not found,
1605.01253,Not found,
1604.04638,Not found,
1612.01626,Not found,
1601.03708,Not found,
1605.09772,Not found,
1607.02227,Not found,
1603.00976,Not found,
1603.06266,Not found,
1606.01671,Not found,
1603.07631,Not found,
1611.10053,Not found,
1602.00984,Not found,
1607.04458,Not found,
1610.01245,Not found,
1606.00288,Not found,
1602.03755,Not found,
1606.08928,Not found,
1606.02669,Not found,
1607.06324,Not found,
1608.00656,Not found,
1606.03266,Not found,
1603.06129,Not found,
1602.04007,Not found,
1612.01640,Not found,
1610.04774,Not found,
1610.08020,Not found,
1609.09656,Not found,
1608.09000,Not found,
1603.08633,Not found,
1610.07884,Not found,
1606.02347,Not found,
1609.01491,Not found,
1612.02741,Not found,
1606.07988,Not found,
1606.00505,Not found,
1603.04276,Not found,
1602.07366,Not found,
1612.03583,Not found,
1602.06823,Not found,
1606.02016,Not found,
1611.09230,Not found,
1608.05893,Not found,
1605.05963,Not found,
1603.05069,Not found,
1608.02621,Not found,
1606.00678,Not found,
1608.00944,Not found,
1612.03785,Not found,
1612.03813,Not found,
1612.01553,Not found,
1603.00307,Not found,
1606.08948,Not found,
1610.08198,Not found,
1607.06857,Not found,
1611.00751,Not found,
1611.07067,Not found,
1603.08632,Not found,
1609.07350,Not found,
1602.07092,Not found,
1612.01198,Not found,
1608.04336,Not found,
1607.06667,Not found,
1604.07474,Not found,
1606.04036,Not found,
1604.08155,Not found,
1609.06266,Not found,
1605.03175,Not found,
1610.08713,Not found,
1607.03733,Not found,
1612.05494,Not found,
1604.01450,Not found,
1604.03453,Not found,
1612.05343,Not found,
1605.07767,Not found,
1612.01675,Not found,
1604.00348,Not found,
